,Category,DayOfWeek,Date,Time,Location,StreetMatch,Distance
24806,DRUG/NARCOTIC,Sunday,9/14/14,9:20,"(37.7980134745487, -122.405065483077)",8682,0.009726758
24807,DRUG/NARCOTIC,Sunday,9/14/14,9:20,"(37.7980134745487, -122.405065483077)",8682,0.009726758
24808,DRUG/NARCOTIC,Sunday,9/14/14,9:10,"(37.7892830749987, -122.427093694613)",8681,0.007694392
24809,DRUG/NARCOTIC,Sunday,9/14/14,9:10,"(37.7740159935006, -122.408740330215)",8684,0.004882069
24810,ASSAULT,Sunday,9/14/14,9:00,"(37.7625579386698, -122.40710239862)",8678,0.005419742
24811,DRUG/NARCOTIC,Sunday,9/14/14,7:24,"(37.7831614109395, -122.411615075408)",8683,0.001618136
24812,DRUG/NARCOTIC,Sunday,9/14/14,7:24,"(37.7831614109395, -122.411615075408)",8683,0.001618136
24813,DRUG/NARCOTIC,Sunday,9/14/14,7:24,"(37.7831614109395, -122.411615075408)",8683,0.001618136
24814,ROBBERY,Sunday,9/14/14,6:00,"(37.7848053746211, -122.413631253258)",8683,0.003967555
24815,KIDNAPPING,Sunday,9/14/14,3:40,"(37.7851670875517, -122.417903977564)",8683,0.007487293
24816,ROBBERY,Sunday,9/14/14,3:40,"(37.7851670875517, -122.417903977564)",8683,0.007487293
24817,ASSAULT,Sunday,9/14/14,3:40,"(37.7851670875517, -122.417903977564)",8683,0.007487293
24818,"SEX OFFENSES, FORCIBLE",Sunday,9/14/14,3:30,"(37.7155492963432, -122.480858470106)",8943,0.016889167
24819,ASSAULT,Sunday,9/14/14,3:30,"(37.7155492963432, -122.480858470106)",8943,0.016889167
24820,KIDNAPPING,Sunday,9/14/14,3:30,"(37.7155492963432, -122.480858470106)",8943,0.016889167
24821,KIDNAPPING,Sunday,9/14/14,3:30,"(37.7155492963432, -122.480858470106)",8943,0.016889167
24822,"SEX OFFENSES, FORCIBLE",Sunday,9/14/14,3:00,"(37.775420706711, -122.403404791479)",8677,0.005638244
24823,KIDNAPPING,Sunday,9/14/14,3:00,"(37.775420706711, -122.403404791479)",8677,0.005638244
24824,ROBBERY,Sunday,9/14/14,3:00,"(37.7832909416362, -122.432706975892)",8681,0.015898761
24825,ASSAULT,Sunday,9/14/14,2:45,"(37.7307903799368, -122.439215561404)",8920,0.01048959
24826,ROBBERY,Sunday,9/14/14,2:35,"(37.7764111993722, -122.427115347351)",8684,0.015357485
24827,ASSAULT,Sunday,9/14/14,2:30,"(37.7868262082156, -122.419930111611)",8681,0.008650343
24828,DRUG/NARCOTIC,Sunday,9/14/14,2:20,"(37.7897391550377, -122.412078903704)",8682,0.002160244
24829,ASSAULT,Sunday,9/14/14,1:40,"(37.7875338412807, -122.420000865929)",8681,0.00794916
24830,ROBBERY,Sunday,9/14/14,1:30,"(37.7446939602101, -122.501670324481)",8696,0.007448269
24831,ASSAULT,Sunday,9/14/14,1:00,"(37.7622259635745, -122.439490866474)",8664,0.024276286
24832,ASSAULT,Sunday,9/14/14,0:30,"(37.7992278737045, -122.422501238508)",8681,0.004057503
24833,"SEX OFFENSES, FORCIBLE",Sunday,9/14/14,0:25,"(37.762851481453, -122.39172714593)",8677,0.008320136
24834,ASSAULT,Sunday,9/14/14,0:19,"(37.7482213704153, -122.419729483816)",8679,0.017200687
24835,DRUG/NARCOTIC,Sunday,9/14/14,0:19,"(37.7482213704153, -122.419729483816)",8679,0.017200687
24836,ASSAULT,Sunday,9/14/14,0:15,"(37.7807784253732, -122.408368579345)",8683,0.003073312
24837,DRUG/NARCOTIC,Saturday,9/13/14,23:34,"(37.7818621883021, -122.413869632554)",8683,0.002547791
24838,ASSAULT,Saturday,9/13/14,23:25,"(37.7483507577633, -122.396650247607)",8679,0.006159044
24839,ASSAULT,Saturday,9/13/14,23:00,"(37.7832145190013, -122.410768766343)",8683,0.001743412
24840,"SEX OFFENSES, FORCIBLE",Saturday,9/13/14,23:00,"(37.778254811523, -122.405834032593)",8683,0.006424582
24841,ROBBERY,Saturday,9/13/14,22:48,"(37.7639469937934, -122.423384534662)",8678,0.012208973
24842,DRUG/NARCOTIC,Saturday,9/13/14,22:42,"(37.764910844226, -122.421082850193)",8678,0.00979784
24843,ASSAULT,Saturday,9/13/14,22:30,"(37.7981164818887, -122.404260458632)",8682,0.010423161
24844,ASSAULT,Saturday,9/13/14,22:25,"(37.7774563322402, -122.479241369169)",8636,0.010601056
24845,ASSAULT,Saturday,9/13/14,22:10,"(37.7609766090845, -122.434457353955)",8678,0.023644739
24846,ASSAULT,Saturday,9/13/14,22:10,"(37.7609766090845, -122.434457353955)",8678,0.023644739
24847,ASSAULT,Saturday,9/13/14,22:00,"(37.711060908929, -122.464297069833)",8936,0.004745298
24848,ASSAULT,Saturday,9/13/14,21:50,"(37.7848750530811, -122.442364696255)",8607,0.011177689
24849,ASSAULT,Saturday,9/13/14,20:45,"(37.7639200417485, -122.440906613041)",8664,0.022483209
24850,ASSAULT,Saturday,9/13/14,20:45,"(37.775420706711, -122.403404791479)",8677,0.005638244
24851,DRUG/NARCOTIC,Saturday,9/13/14,20:30,"(37.7554560834882, -122.419308328755)",8678,0.013167413
24852,ROBBERY,Saturday,9/13/14,20:25,"(37.7146613908372, -122.4425652636)",8922,0.00376068
24853,ASSAULT,Saturday,9/13/14,20:25,"(37.7650501214668, -122.419671780296)",8678,0.00837995
24854,DRUG/NARCOTIC,Saturday,9/13/14,20:25,"(37.7650501214668, -122.419671780296)",8678,0.00837995
24855,ASSAULT,Saturday,9/13/14,20:15,"(37.7210571460375, -122.475222189932)",8936,0.013543851
24856,ASSAULT,Saturday,9/13/14,20:00,"(37.7188963155169, -122.441548202604)",8921,0.003659596
24857,ASSAULT,Saturday,9/13/14,19:56,"(37.7785204661785, -122.392237353343)",8611,0.003494924
24858,ASSAULT,Saturday,9/13/14,19:00,"(37.7816150265786, -122.40942036456)",8683,0.001919236
24859,KIDNAPPING,Saturday,9/13/14,19:00,"(37.7816150265786, -122.40942036456)",8683,0.001919236
24860,ASSAULT,Saturday,9/13/14,18:10,"(37.7219675742406, -122.431371314076)",8920,0.002417396
24861,ASSAULT,Saturday,9/13/14,18:00,"(37.7840890366868, -122.411800134753)",8683,0.002563848
24862,ASSAULT,Saturday,9/13/14,17:22,"(37.7148602682687, -122.4542979309)",8936,0.008569012
24863,ASSAULT,Saturday,9/13/14,16:45,"(37.7116873915892, -122.452619318946)",8923,0.00734021
24864,DRUG/NARCOTIC,Saturday,9/13/14,16:23,"(37.7940625051112, -122.403884595551)",8682,0.00897688
24865,ASSAULT,Saturday,9/13/14,16:00,"(37.78373004094, -122.413753670487)",8683,0.003241817
24866,ASSAULT,Saturday,9/13/14,15:50,"(37.780091707804, -122.484731728932)",8636,0.005728567
24867,ASSAULT,Saturday,9/13/14,15:40,"(37.8054616189682, -122.414427932689)",8681,0.012858747
24868,ASSAULT,Saturday,9/13/14,15:40,"(37.8054616189682, -122.414427932689)",8681,0.012858747
24869,DRUG/NARCOTIC,Saturday,9/13/14,15:21,"(37.7816441555164, -122.4306117479)",8681,0.015963622
24870,ROBBERY,Saturday,9/13/14,14:30,"(37.7841893501425, -122.407633520742)",8683,0.004539526
24871,ROBBERY,Saturday,9/13/14,14:00,"(37.8054165242789, -122.415245418291)",8681,0.012347228
24872,DRUG/NARCOTIC,Saturday,9/13/14,13:55,"(37.7852153590471, -122.417085357424)",8683,0.006806699
24873,ROBBERY,Saturday,9/13/14,13:05,"(37.7285280627465, -122.475647460786)",8938,0.009801163
24874,ASSAULT,Saturday,9/13/14,13:00,"(37.775420706711, -122.403404791479)",8677,0.005638244
24875,DRUG/NARCOTIC,Saturday,9/13/14,12:00,"(37.7820204255866, -122.413069926397)",8683,0.00178933
24876,DRUG/NARCOTIC,Saturday,9/13/14,12:00,"(37.7820204255866, -122.413069926397)",8683,0.00178933
24877,DRUG/NARCOTIC,Saturday,9/13/14,11:16,"(37.775420706711, -122.403404791479)",8677,0.005638244
24878,DRUG/NARCOTIC,Saturday,9/13/14,11:16,"(37.775420706711, -122.403404791479)",8677,0.005638244
24879,DRUG/NARCOTIC,Saturday,9/13/14,11:12,"(37.7442209162424, -122.453725754435)",8939,0.013780994
24880,DRUG/NARCOTIC,Saturday,9/13/14,10:40,"(37.7851670875517, -122.417903977564)",8683,0.007487293
24881,ASSAULT,Saturday,9/13/14,10:18,"(37.7808493247624, -122.43644305449)",8607,0.016577505
24882,ASSAULT,Saturday,9/13/14,9:40,"(37.7842645474624, -122.404636264759)",8683,0.007225194
24883,ASSAULT,Saturday,9/13/14,6:19,"(37.7841893501425, -122.407633520742)",8683,0.004539526
24884,ROBBERY,Saturday,9/13/14,6:10,"(37.7967039278443, -122.408433097286)",8682,0.006393058
24885,ROBBERY,Saturday,9/13/14,5:40,"(37.7803313209065, -122.406508487003)",8683,0.004986056
24886,ASSAULT,Saturday,9/13/14,3:30,"(37.7379276447447, -122.398721955589)",8833,0.003445931
24887,ROBBERY,Saturday,9/13/14,3:00,"(37.7680170125986, -122.423321421434)",8684,0.011082991
24888,ASSAULT,Saturday,9/13/14,3:00,"(37.7680170125986, -122.423321421434)",8684,0.011082991
24889,ROBBERY,Saturday,9/13/14,2:00,"(37.7332252032804, -122.391245623019)",8833,0.009592809
24890,ASSAULT,Saturday,9/13/14,1:46,"(37.7271236130882, -122.434343494063)",8920,0.004393827
24891,ASSAULT,Saturday,9/13/14,1:35,"(37.7594227506297, -122.419058868103)",8678,0.010101725
24892,ASSAULT,Saturday,9/13/14,1:00,"(37.7208692407802, -122.387247607197)",8835,0.015236485
24893,ASSAULT,Saturday,9/13/14,0:40,"(37.800136284788, -122.442038694776)",8607,0.004245164
24894,"SEX OFFENSES, FORCIBLE",Saturday,9/13/14,0:10,"(37.7627826923412, -122.431141040362)",8678,0.020051852
24895,DRUG/NARCOTIC,Saturday,9/13/14,0:01,"(37.7793117074346, -122.39784956123)",8611,0.002188971
24896,DRUG/NARCOTIC,Saturday,9/13/14,0:01,"(37.7793117074346, -122.39784956123)",8611,0.002188971
24897,ROBBERY,Friday,9/12/14,23:47,"(37.7524095591909, -122.416551372097)",8679,0.014164281
24898,ASSAULT,Friday,9/12/14,23:00,"(37.7533731298117, -122.401045589912)",8679,0.0038087
24899,ASSAULT,Friday,9/12/14,23:00,"(37.7533731298117, -122.401045589912)",8679,0.0038087
24900,ROBBERY,Friday,9/12/14,22:05,"(37.7787466492059, -122.423355144447)",8683,0.012342694
24901,ASSAULT,Friday,9/12/14,22:05,"(37.7787466492059, -122.423355144447)",8683,0.012342694
24902,ROBBERY,Friday,9/12/14,21:40,"(37.8008227529584, -122.417626725981)",8681,0.007232402
24903,ASSAULT,Friday,9/12/14,21:30,"(37.7743237451622, -122.41593235318)",8684,0.004541339
24904,ROBBERY,Friday,9/12/14,21:02,"(37.767524308783, -122.410738097315)",8678,0.001696308
24905,ASSAULT,Friday,9/12/14,21:02,"(37.767524308783, -122.410738097315)",8678,0.001696308
24906,ASSAULT,Friday,9/12/14,19:30,"(37.7843685319756, -122.43885717124)",8607,0.012410187
24907,KIDNAPPING,Friday,9/12/14,19:08,"(37.7997712835467, -122.410809120215)",8682,0.008127014
24908,ASSAULT,Friday,9/12/14,19:07,"(37.765377517215, -122.386775025935)",8677,0.013497581
24909,DRUG/NARCOTIC,Friday,9/12/14,19:07,"(37.765377517215, -122.386775025935)",8677,0.013497581
24910,ASSAULT,Friday,9/12/14,19:00,"(37.8058701106587, -122.41113552527)",8682,0.014104478
24911,ASSAULT,Friday,9/12/14,19:00,"(37.8058701106587, -122.41113552527)",8682,0.014104478
24912,ROBBERY,Friday,9/12/14,18:30,"(37.7312628705449, -122.392073035014)",8833,0.009394105
24913,ASSAULT,Friday,9/12/14,18:15,"(37.7516272270745, -122.415022828589)",8679,0.012531295
24914,DRUG/NARCOTIC,Friday,9/12/14,18:00,"(37.7705161444903, -122.40002612049)",8677,0.001138477
24915,DRUG/NARCOTIC,Friday,9/12/14,18:00,"(37.7705161444903, -122.40002612049)",8677,0.001138477
24916,ROBBERY,Friday,9/12/14,16:45,"(37.7957552249541, -122.409238381221)",8682,0.005148667
24917,ASSAULT,Friday,9/12/14,16:35,"(37.7100514107355, -122.448128171551)",8922,0.004902154
24918,DRUG/NARCOTIC,Friday,9/12/14,16:28,"(37.7687142722405, -122.453376250788)",8664,0.009334486
24919,DRUG/NARCOTIC,Friday,9/12/14,16:25,"(37.7368743139473, -122.392563426886)",8833,0.00829171
24920,DRUG/NARCOTIC,Friday,9/12/14,16:20,"(37.7811954441489, -122.415342071269)",8683,0.004020278
24921,"SEX OFFENSES, FORCIBLE",Friday,9/12/14,15:35,"(37.7546172382083, -122.418738265772)",8678,0.013524377
24922,"SEX OFFENSES, FORCIBLE",Friday,9/12/14,15:35,"(37.7546172382083, -122.418738265772)",8678,0.013524377
24923,ASSAULT,Friday,9/12/14,15:15,"(37.7697359624151, -122.445181952651)",8664,0.017487607
24924,DRUG/NARCOTIC,Friday,9/12/14,15:00,"(37.7650501214668, -122.419671780296)",8678,0.00837995
24925,DRUG/NARCOTIC,Friday,9/12/14,15:00,"(37.7650501214668, -122.419671780296)",8678,0.00837995
24926,DRUG/NARCOTIC,Friday,9/12/14,15:00,"(37.7650501214668, -122.419671780296)",8678,0.00837995
24927,DRUG/NARCOTIC,Friday,9/12/14,15:00,"(37.7972979491885, -122.433850462737)",8607,0.009344237
24928,DRUG/NARCOTIC,Friday,9/12/14,15:00,"(37.7972979491885, -122.433850462737)",8607,0.009344237
24929,ASSAULT,Friday,9/12/14,15:00,"(37.7712992966324, -122.451428455396)",8664,0.011368864
24930,ASSAULT,Friday,9/12/14,14:45,"(37.780768561095, -122.422935627442)",8683,0.011624082
24931,DRUG/NARCOTIC,Friday,9/12/14,14:08,"(37.722669340282, -122.454180388918)",8936,0.011191621
24932,DRUG/NARCOTIC,Friday,9/12/14,14:08,"(37.722669340282, -122.454180388918)",8936,0.011191621
24933,DRUG/NARCOTIC,Friday,9/12/14,14:08,"(37.722669340282, -122.454180388918)",8936,0.011191621
24934,DRUG/NARCOTIC,Friday,9/12/14,13:38,"(37.7828276498838, -122.409708423721)",8683,0.002061072
24935,ROBBERY,Friday,9/12/14,12:30,"(37.7894863287687, -122.395368983007)",8610,0.009365621
24936,ROBBERY,Friday,9/12/14,12:30,"(37.7894863287687, -122.395368983007)",8610,0.009365621
24937,ASSAULT,Friday,9/12/14,12:30,"(37.7894863287687, -122.395368983007)",8610,0.009365621
24938,ASSAULT,Friday,9/12/14,11:55,"(37.7768766735218, -122.491956779206)",8638,0.008363644
24939,ASSAULT,Friday,9/12/14,11:55,"(37.7361603799736, -122.393211507811)",8833,0.007524889
24940,ASSAULT,Friday,9/12/14,11:37,"(37.7661259454801, -122.42207304894)",8684,0.010641959
24941,ASSAULT,Friday,9/12/14,11:25,"(37.7632288973036, -122.4286109134)",8678,0.017483084
24942,ASSAULT,Friday,9/12/14,11:25,"(37.7632288973036, -122.4286109134)",8678,0.017483084
24943,ASSAULT,Friday,9/12/14,9:30,"(37.7745158140477, -122.41377030858)",8684,0.003540002
24944,DRUG/NARCOTIC,Friday,9/12/14,9:09,"(37.7786438096934, -122.417448582701)",8683,0.00677289
24945,DRUG/NARCOTIC,Friday,9/12/14,7:00,"(37.7842973843312, -122.410157073911)",8683,0.002975222
24946,ASSAULT,Friday,9/12/14,4:25,"(37.7838424505847, -122.432743822617)",8681,0.015515613
24947,ASSAULT,Friday,9/12/14,3:00,"(37.7116685884705, -122.411998452739)",8918,0.01003304
24948,ASSAULT,Friday,9/12/14,3:00,"(37.7116685884705, -122.411998452739)",8918,0.01003304
24949,ASSAULT,Friday,9/12/14,2:00,"(37.7797870676495, -122.415127837608)",8683,0.004186102
24950,ASSAULT,Friday,9/12/14,0:25,"(37.787148807979, -122.409876622532)",8682,0.005415381
24951,ROBBERY,Friday,9/12/14,0:05,"(37.8004790843579, -122.431977680518)",8681,0.011156751
24952,ASSAULT,Thursday,9/11/14,23:10,"(37.7745506356497, -122.437591748763)",8607,0.022174449
24953,ASSAULT,Thursday,9/11/14,23:00,"(37.7891587712961, -122.416199204502)",8682,0.004502572
24954,ASSAULT,Thursday,9/11/14,23:00,"(37.745219775282, -122.489744247466)",8696,0.014694046
24955,ASSAULT,Thursday,9/11/14,22:30,"(37.7923930433863, -122.40260260964)",8682,0.009994703
24956,ROBBERY,Thursday,9/11/14,22:20,"(37.7725792727241, -122.449142861775)",8664,0.013851221
24957,ASSAULT,Thursday,9/11/14,22:08,"(37.7824014072132, -122.403890955445)",8683,0.007494638
24958,ROBBERY,Thursday,9/11/14,22:05,"(37.7091117203937, -122.401399497577)",8874,0.001949089
24959,ASSAULT,Thursday,9/11/14,22:00,"(37.7094546927289, -122.411932996797)",8874,0.011793523
24960,ASSAULT,Thursday,9/11/14,21:15,"(37.7670020286478, -122.422158110393)",8684,0.010335776
24961,"SEX OFFENSES, FORCIBLE",Thursday,9/11/14,21:00,"(37.7859153909997, -122.442575025811)",8607,0.010126644
24962,"SEX OFFENSES, FORCIBLE",Thursday,9/11/14,21:00,"(37.7859153909997, -122.442575025811)",8607,0.010126644
24963,"SEX OFFENSES, FORCIBLE",Thursday,9/11/14,21:00,"(37.7859153909997, -122.442575025811)",8607,0.010126644
24964,ASSAULT,Thursday,9/11/14,21:00,"(37.7668081482188, -122.428813616546)",8684,0.016697651
24965,"SEX OFFENSES, FORCIBLE",Thursday,9/11/14,21:00,"(37.7859153909997, -122.442575025811)",8607,0.010126644
24966,ASSAULT,Thursday,9/11/14,21:00,"(37.7859153909997, -122.442575025811)",8607,0.010126644
24967,ASSAULT,Thursday,9/11/14,20:10,"(37.7543370820935, -122.405455789224)",8679,0.005269881
24968,ASSAULT,Thursday,9/11/14,20:00,"(37.7329162539537, -122.416446124049)",8919,0.010697637
24969,ASSAULT,Thursday,9/11/14,19:40,"(37.7491100050973, -122.405096871916)",8679,0.002608684
24970,ASSAULT,Thursday,9/11/14,19:40,"(37.7491100050973, -122.405096871916)",8679,0.002608684
24971,DRUG/NARCOTIC,Thursday,9/11/14,19:40,"(37.7822305870036, -122.41029351969)",8683,0.001238296
24972,DRUG/NARCOTIC,Thursday,9/11/14,19:40,"(37.7822305870036, -122.41029351969)",8683,0.001238296
24973,DRUG/NARCOTIC,Thursday,9/11/14,19:40,"(37.7822305870036, -122.41029351969)",8683,0.001238296
24974,ASSAULT,Thursday,9/11/14,19:40,"(37.7810130602185, -122.413434938269)",8683,0.002167904
24975,DRUG/NARCOTIC,Thursday,9/11/14,18:10,"(37.7256933575703, -122.452289660492)",8936,0.01461531
24976,ASSAULT,Thursday,9/11/14,18:00,"(37.7375755833256, -122.388798895151)",8833,0.012119459
24977,ROBBERY,Thursday,9/11/14,17:50,"(37.8004551160034, -122.43028553713)",8681,0.009687478
24978,DRUG/NARCOTIC,Thursday,9/11/14,17:21,"(37.775420706711, -122.403404791479)",8677,0.005638244
24979,DRUG/NARCOTIC,Thursday,9/11/14,17:18,"(37.7733703353662, -122.44341741324)",8664,0.019618084
24980,DRUG/NARCOTIC,Thursday,9/11/14,17:18,"(37.7733703353662, -122.44341741324)",8664,0.019618084
24981,DRUG/NARCOTIC,Thursday,9/11/14,17:18,"(37.7733703353662, -122.44341741324)",8664,0.019618084
24982,DRUG/NARCOTIC,Thursday,9/11/14,17:18,"(37.7733703353662, -122.44341741324)",8664,0.019618084
24983,DRUG/NARCOTIC,Thursday,9/11/14,17:18,"(37.7733703353662, -122.44341741324)",8664,0.019618084
24984,ASSAULT,Thursday,9/11/14,17:00,"(37.7887594214703, -122.408568445228)",8682,0.005059505
24985,ASSAULT,Thursday,9/11/14,16:25,"(37.7817569847968, -122.414263390372)",8683,0.002930555
24986,ASSAULT,Thursday,9/11/14,16:04,"(37.7800356268394, -122.409795194505)",8683,0.002174497
24987,DRUG/NARCOTIC,Thursday,9/11/14,14:13,"(37.7759358319818, -122.421032543678)",8684,0.009621164
24988,DRUG/NARCOTIC,Thursday,9/11/14,14:13,"(37.7759358319818, -122.421032543678)",8684,0.009621164
24989,DRUG/NARCOTIC,Thursday,9/11/14,14:13,"(37.7759358319818, -122.421032543678)",8684,0.009621164
24990,ASSAULT,Thursday,9/11/14,13:30,"(37.7864815619233, -122.468977258575)",8609,0.005902372
24991,DRUG/NARCOTIC,Thursday,9/11/14,13:09,"(37.7760162801082, -122.444782539661)",8637,0.018752297
24992,ASSAULT,Thursday,9/11/14,12:55,"(37.7209669615499, -122.387181635995)",8835,0.015265655
24993,ASSAULT,Thursday,9/11/14,12:30,"(37.7384086952398, -122.474228323621)",8939,0.010113906
24994,ASSAULT,Thursday,9/11/14,12:30,"(37.7384086952398, -122.474228323621)",8939,0.010113906
24995,ASSAULT,Thursday,9/11/14,12:30,"(37.7379187530468, -122.439068711234)",8920,0.015821246
24996,ASSAULT,Thursday,9/11/14,12:03,"(37.8046348825476, -122.41426677512)",8681,0.012310805
24997,ROBBERY,Thursday,9/11/14,12:00,"(37.7224336236684, -122.395622324587)",8835,0.006968062
24998,ASSAULT,Thursday,9/11/14,12:00,"(37.7224336236684, -122.395622324587)",8835,0.006968062
24999,ASSAULT,Thursday,9/11/14,11:45,"(37.7737509379648, -122.417975390351)",8684,0.005893796
25000,"SEX OFFENSES, FORCIBLE",Thursday,9/11/14,11:26,"(37.7435550542265, -122.421128029505)",8679,0.019574254
25001,DRUG/NARCOTIC,Thursday,9/11/14,11:10,"(37.7809706722053, -122.408710606663)",8683,0.002695192
25002,ASSAULT,Thursday,9/11/14,10:46,"(37.777074192256, -122.416991089644)",8683,0.00722021
25003,DRUG/NARCOTIC,Thursday,9/11/14,10:35,"(37.7250506484803, -122.403088795741)",8835,0.001820552
25004,DRUG/NARCOTIC,Thursday,9/11/14,10:35,"(37.7250506484803, -122.403088795741)",8835,0.001820552
25005,"SEX OFFENSES, FORCIBLE",Thursday,9/11/14,9:00,"(37.7786738326671, -122.458615664849)",8637,0.004695734
25006,ASSAULT,Thursday,9/11/14,9:00,"(37.786137125238, -122.419858277339)",8682,0.009244836
25007,ASSAULT,Thursday,9/11/14,8:29,"(37.730806609582, -122.375512968635)",8833,0.025505075
25008,ASSAULT,Thursday,9/11/14,8:29,"(37.730806609582, -122.375512968635)",8833,0.025505075
25009,ASSAULT,Thursday,9/11/14,8:16,"(37.7809799644491, -122.432168165552)",8681,0.017378333
25010,ASSAULT,Thursday,9/11/14,7:20,"(37.7082584667664, -122.426992394342)",8921,0.014920747
25011,ASSAULT,Thursday,9/11/14,7:20,"(37.7082584667664, -122.426992394342)",8921,0.014920747
25012,ASSAULT,Thursday,9/11/14,6:30,"(37.7890603555993, -122.392347671978)",8610,0.006486498
25013,ASSAULT,Thursday,9/11/14,6:18,"(37.7840761863838, -122.418540618555)",8683,0.007626226
25014,ASSAULT,Thursday,9/11/14,6:18,"(37.7840761863838, -122.418540618555)",8683,0.007626226
25015,ASSAULT,Thursday,9/11/14,6:18,"(37.7840761863838, -122.418540618555)",8683,0.007626226
25016,ASSAULT,Thursday,9/11/14,6:00,"(37.7817589366405, -122.415120589338)",8683,0.003786457
25017,ASSAULT,Thursday,9/11/14,3:45,"(37.7657683346446, -122.421046452212)",8678,0.009708935
25018,ASSAULT,Thursday,9/11/14,0:57,"(37.7094614831264, -122.453519238639)",8923,0.005619997
25019,DRUG/NARCOTIC,Thursday,9/11/14,0:20,"(37.7870966495663, -122.41072162587)",8682,0.005095132
25020,ASSAULT,Wednesday,9/10/14,23:52,"(37.7096441917902, -122.418064096451)",8918,0.012295354
25021,ASSAULT,Wednesday,9/10/14,23:46,"(37.7381270935013, -122.391434800433)",8833,0.009714447
25022,DRUG/NARCOTIC,Wednesday,9/10/14,23:45,"(37.7851670875517, -122.417903977564)",8683,0.007487293
25023,DRUG/NARCOTIC,Wednesday,9/10/14,23:45,"(37.7851670875517, -122.417903977564)",8683,0.007487293
25024,ASSAULT,Wednesday,9/10/14,23:40,"(37.7910545718408, -122.420713728356)",8681,0.004375325
25025,ROBBERY,Wednesday,9/10/14,23:30,"(37.7591582536308, -122.423445847258)",8678,0.013875904
25026,DRUG/NARCOTIC,Wednesday,9/10/14,23:09,"(37.7817569847968, -122.414263390372)",8683,0.002930555
25027,DRUG/NARCOTIC,Wednesday,9/10/14,23:09,"(37.7817569847968, -122.414263390372)",8683,0.002930555
25028,DRUG/NARCOTIC,Wednesday,9/10/14,23:07,"(37.7096096121143, -122.469210289942)",8936,0.008730212
25029,ASSAULT,Wednesday,9/10/14,23:00,"(37.7884521578132, -122.420326993863)",8681,0.006977112
25030,ASSAULT,Wednesday,9/10/14,23:00,"(37.7807643532489, -122.388778001806)",8611,0.00721526
25031,DRUG/NARCOTIC,Wednesday,9/10/14,22:03,"(37.7940590485562, -122.395097774181)",8610,0.009583563
25032,DRUG/NARCOTIC,Wednesday,9/10/14,22:03,"(37.7940590485562, -122.395097774181)",8610,0.009583563
25033,ROBBERY,Wednesday,9/10/14,22:00,"(37.7576508232124, -122.393123359873)",8677,0.008700633
25034,ASSAULT,Wednesday,9/10/14,22:00,"(37.7966976738334, -122.398324392842)",8610,0.013588144
25035,ROBBERY,Wednesday,9/10/14,21:30,"(37.7844496612791, -122.416075285051)",8683,0.005544559
25036,ASSAULT,Wednesday,9/10/14,21:20,"(37.7329162539537, -122.416446124049)",8919,0.010697637
25037,ASSAULT,Wednesday,9/10/14,21:00,"(37.7356587886342, -122.382745395519)",8833,0.01792205
25038,ROBBERY,Wednesday,9/10/14,21:00,"(37.8096707013239, -122.365565425353)",8610,0.026874702
25039,ROBBERY,Wednesday,9/10/14,19:10,"(37.7803430365381, -122.42013210843)",8683,0.008877885
25040,ASSAULT,Wednesday,9/10/14,18:35,"(37.7750196452844, -122.414650419926)",8684,0.004342815
25041,ROBBERY,Wednesday,9/10/14,18:25,"(37.7967039278443, -122.408433097286)",8682,0.006393058
25042,DRUG/NARCOTIC,Wednesday,9/10/14,18:15,"(37.7687142722405, -122.453376250788)",8664,0.009334486
25043,DRUG/NARCOTIC,Wednesday,9/10/14,18:15,"(37.7687142722405, -122.453376250788)",8664,0.009334486
25044,ASSAULT,Wednesday,9/10/14,18:10,"(37.7707674171464, -122.421594519119)",8684,0.00891352
25045,DRUG/NARCOTIC,Wednesday,9/10/14,17:51,"(37.7298605291009, -122.430183053756)",8920,0.005566102
25046,ASSAULT,Wednesday,9/10/14,17:50,"(37.8079396293906, -122.409871154919)",8682,0.016326259
25047,ROBBERY,Wednesday,9/10/14,17:25,"(37.7580899767786, -122.428051707644)",8678,0.018463642
25048,ASSAULT,Wednesday,9/10/14,17:25,"(37.7580899767786, -122.428051707644)",8678,0.018463642
25049,DRUG/NARCOTIC,Wednesday,9/10/14,17:07,"(37.7797870676495, -122.415127837608)",8683,0.004186102
25050,DRUG/NARCOTIC,Wednesday,9/10/14,17:07,"(37.7797870676495, -122.415127837608)",8683,0.004186102
25051,ASSAULT,Wednesday,9/10/14,17:05,"(37.7231138517576, -122.433771131892)",8920,0.003088553
25052,DRUG/NARCOTIC,Wednesday,9/10/14,16:39,"(37.7606618802723, -122.40706775926)",8678,0.006788294
25053,DRUG/NARCOTIC,Wednesday,9/10/14,16:39,"(37.7606618802723, -122.40706775926)",8678,0.006788294
25054,DRUG/NARCOTIC,Wednesday,9/10/14,16:35,"(37.7859407304209, -122.418918390218)",8682,0.008657437
25055,ASSAULT,Wednesday,9/10/14,16:30,"(37.7868516471087, -122.421441956086)",8681,0.008363974
25056,ASSAULT,Wednesday,9/10/14,15:50,"(37.7727541133707, -122.4272776443)",8684,0.014677118
25057,KIDNAPPING,Wednesday,9/10/14,15:50,"(37.7727541133707, -122.4272776443)",8684,0.014677118
